ID,ID_Moroso
3009,1
92866,1
14941,1
139240,1
111716,1
142875,1
131474,1
89990,1
116583,1
66862,1
107684,1
12326,1
38010,1
41547,1
75571,1
9951,1
35242,1
96440,1
79923,1
104546,1
69732,1
38508,0
72503,1
3508,1
54187,1
131127,1
99790,1
68192,1
27733,1
141634,1
138513,1
19371,1
138851,1
67304,1
47374,1
136673,1
21218,1
129364,1
68495,1
63654,1
59131,1
80462,1
135023,1
6672,1
86352,1
8615,1
70731,1
109811,1
136810,1
13925,1
148835,1
87265,1
149974,1
19596,1
18130,1
138830,1
55056,1
97191,1
6255,1
77408,1
124807,1
84506,1
45410,1
36619,1
79188,1
60973,1
62525,1
55763,1
84954,1
11338,1
144074,1
122902,1
12955,1
98945,1
86418,1
53004,1
71692,1
24402,1
24897,1
127772,1
27308,1
29965,1
118211,1
69631,1
13279,1
149158,1
23786,1
30837,1
66143,1
147096,1
123650,1
145176,1
113836,1
143658,1
130063,1
149429,1
96509,1
88540,1
77749,1
9096,1
94311,1
105565,1
122351,1
39586,1
42877,1
131141,1
128153,1
140382,1
96407,1
40109,1
79184,1
61373,1
63321,1
6959,1
126833,1
102604,1
77212,1
11775,1
134970,1
1963,1
21752,1
43214,1
132425,1
88198,1
122867,1
99783,1
31203,1
67451,1
104780,1
18476,1
98844,1
139858,1
148200,1
93684,1
66565,1
109757,1
64399,1
141856,1
131574,1
55270,1
79961,1
102564,1
92731,1
17957,1
7467,1
77295,1
116338,1
130191,1
140765,1
5294,1
104956,1
99802,1
47076,1
81264,1
73638,1
43403,1
79439,1
149981,1
147870,1
146265,1
96854,1
125647,1
129921,1
85812,1
3180,1
20443,1
78422,1
19678,1
23300,1
123767,1
110515,1
148140,1
53123,1
47021,0
113178,1
86708,1
146280,1
78379,1
57777,1
61444,1
33495,1
59484,1
20838,1
65397,1
25184,1
139814,1
54736,1
31313,1
3130,1
141466,1
40476,1
21729,1
68521,1
69144,1
17974,1
8004,1
102213,1
61522,1
99008,1
12834,1
11802,1
111819,1
28735,1
70959,1
95452,1
6000,1
59702,1
12663,1
122172,1
107620,1
22925,1
33904,1
17803,1
127136,1
1627,1
6698,1
198,1
140563,1
25145,1
139368,1
125556,1
46146,1
119253,1
41882,1
142370,1
93073,1
79713,1
32870,1
89926,1
136324,1
135027,1
120251,1
68388,1
145639,1
19990,1
117683,1
91367,1
121694,1
133367,1
130656,1
114854,1
66751,1
132162,1
97850,1
91629,1
63744,1
68302,1
131687,1
75155,1
104395,1
81461,0
90307,1
146599,1
1828,1
24674,1
74321,1
67175,1
15031,1
67916,1
63487,1
50084,1
135441,1
112865,1
148068,1
58099,1
10527,1
105152,1
80171,1
10946,1
18490,1
76438,1
139599,1
119891,1
81581,1
140643,1
79307,1
138817,1
59821,1
39760,1
63109,1
1557,1
17841,1
115155,1
31483,1
125959,1
138041,1
37027,1
116705,1
69470,1
108670,1
22321,1
64905,1
63271,1
71635,1
51035,1
84888,1
95352,1
72981,1
78398,1
115811,1
14555,1
68791,0
129580,1
34762,1
66867,1
29593,1
55106,1
84897,1
97749,1
19071,1
144276,1
110022,1
71201,1
115644,1
58797,1
121738,1
29492,1
71191,1
48206,1
74100,0
103650,1
69195,1
3746,1
41959,1
130060,1
38284,1
75804,1
70162,1
20738,1
123441,1
48385,0
36,1
115506,1
90217,1
143488,1
101585,1
13241,1
14446,1
64880,1
110315,1
40084,1
63747,1
58839,1
17042,1
39666,1
128222,1
59952,1
40281,1
7602,1
148853,1
63927,1
128310,1
125402,1
7160,1
40110,1
112436,1
68295,1
64044,1
62681,1
45227,1
7189,1
18203,1
69826,1
37842,1
72321,1
55323,1
65916,1
77465,1
60471,1
110278,1
18759,1
107013,1
69383,1
117707,1
5510,1
15283,1
36139,1
57555,1
116649,1
67554,1
10665,1
52836,1
144718,1
91841,1
75372,1
81605,1
11270,1
91550,1
122992,1
81818,1
46076,1
96174,1
112191,1
145844,1
112990,1
138348,1
99219,1
108986,1
15783,1
73975,1
76769,1
47186,1
81546,1
24839,1
135590,1
10914,1
136491,1
17247,1
68376,1
43675,1
13386,1
72582,1
134648,1
45457,1
8525,1
149581,1
107659,1
22433,1
50001,1
9878,1
38319,1
124935,1
12357,1
109265,1
79858,1
4859,1
105701,1
140249,1
2551,1
135562,1
73949,1
88168,1
69261,1
19375,1
109132,1
142998,1
11206,1
91452,1
135071,1
54391,1
106063,1
80324,1
3763,1
93033,1
68551,1
94612,1
59747,1
18426,1
95266,1
55460,0
38583,1
69700,1
148781,1
93026,1
15560,1
37233,1
82148,1
141101,1
39200,1
9546,1
114904,1
2844,1
43047,1
25995,1
90111,1
121911,1
87373,1
143619,1
66943,1
11254,1
106371,1
28740,1
128920,1
51910,1
101088,1
94792,1
47933,1
125442,1
66298,1
146718,1
19558,1
16256,1
67550,1
114353,1
9002,1
28086,1
19961,1
102591,1
15767,1
27781,1
20956,1
114834,1
71271,1
57448,1
74041,1
112403,1
84066,1
139571,1
87101,1
137124,1
84459,1
417,1
140896,0
30901,1
1090,1
112868,1
19066,1
10767,1
147065,1
54149,1
36801,1
80801,1
7428,1
16671,1
98707,1
74894,1
59601,1
124225,1
106958,1
52719,1
92211,1
34366,1
1745,1
43362,1
103228,1
112234,1
115198,1
101740,1
59931,1
25583,1
98436,1
44002,1
66980,1
23574,1
144220,1
33386,1
116796,1
140703,1
129459,1
133175,1
92740,1
102241,0
60643,1
103895,1
123718,1
126017,1
107388,1
128237,1
4229,1
73652,1
99864,1
89527,1
83901,1
115347,1
59125,1
52940,1
49837,1
129730,1
121368,1
29468,1
116498,1
92289,1
27137,1
116790,1
87757,1
54210,1
117691,1
18128,1
86556,1
127756,1
14600,1
98048,1
32062,0
6434,1
66924,1
52305,1
54486,1
57945,1
102748,1
116190,1
88964,1
102052,1
10770,1
136805,1
25032,1
37884,1
52073,1
73483,1
31760,1
122111,1
45773,1
118180,1
50461,1
58650,1
90483,1
4819,1
140870,1
111904,1
96533,1
21660,1
55312,1
98065,1
111459,1
70022,1
14599,1
34353,1
30584,1
99467,1
106607,1
46828,1
23863,1
144406,1
82398,1
67715,1
17721,1
44291,1
137443,1
146325,1
5628,1
24819,1
609,1
20592,1
110317,1
130226,1
6545,1
4980,1
89480,1
30879,1
115666,1
1854,1
36093,1
43824,1
138048,1
90579,1
92004,1
52324,1
10868,1
102359,1
90870,1
66388,1
63291,1
24142,1
33827,1
20233,1
61947,1
44205,1
132298,1
57414,1
15963,1
6070,1
106588,1
115177,1
76504,1
72333,1
113265,1
100511,1
90047,1
71362,1
15985,1
41776,1
5657,1
12163,1
110752,1
104960,1
132895,1
58040,1
46185,1
10184,1
135114,1
2852,1
33301,1
109482,1
1276,1
294,1
141443,1
103797,1
54422,1
82902,1
12838,1
38951,1
123903,1
132458,1
110262,1
138184,1
19910,1
43981,0
91384,1
18464,1
25497,1
133542,1
21064,1
34313,1
106317,1
89472,1
22193,1
67235,1
64693,1
18364,1
59578,1
51368,1
145025,1
88775,1
97230,1
57035,1
10408,1
116481,1
9387,1
33650,1
79917,1
149354,1
26755,1
65364,1
20178,1
89543,1
57588,1
3632,1
106574,1
6163,1
59061,1
79405,1
93990,1
127265,1
126713,1
49498,1
111848,1
65691,1
44134,1
8465,1
48548,1
68831,1
53704,1
52307,1
149530,1
15772,1
125509,1
76602,1
67330,1
137257,1
115767,1
97449,1
504,1
98620,1
2461,1
121827,1
67946,1
1664,1
94807,1
139960,1
149522,1
10120,1
3212,1
53760,1
84940,1
28056,1
123612,1
51941,0
141819,1
14857,1
51300,1
89763,1
35730,1
125419,1
134395,1
30066,1
59141,1
124942,1
45087,1
128873,1
64845,1
138898,1
53076,1
87013,1
84920,1
83918,1
473,1
102481,1
134593,1
103990,1
33226,1
102043,1
140128,1
16224,1
46488,1
53197,1
76918,1
34632,1
89687,1
23174,1
7065,1
25510,1
24366,1
123668,1
116898,1
108147,1
93552,1
36887,1
15459,1
77171,1
135075,1
91651,1
16730,1
72037,1
41919,1
140012,1
15104,1
87206,1
82821,1
110017,1
136432,1
141122,1
139444,1
99168,1
15246,1
3860,0
145393,1
126966,1
31475,1
96441,1
19862,1
135069,1
27133,1
81650,1
85046,1
74185,1
93877,1
41027,1
18442,1
106833,1
95901,1
77277,1
8299,1
37888,1
9565,1
132181,1
82144,1
85084,1
10218,1
8474,1
145397,1
32756,1
73398,1
26153,1
104209,1
100292,1
64311,1
138995,1
57983,1
97648,1
136398,1
33870,1
79345,1
16918,1
10220,1
36678,1
104607,1
39205,1
97984,1
34936,1
133713,1
2671,1
26633,1
74946,1
124658,1
26752,1
23875,1
57753,1
121848,1
25043,1
123788,1
93273,1
101842,1
54289,1
45873,1
41759,1
145468,1
53281,0
88615,1
83448,1
27092,1
40513,1
112777,1
114288,1
90615,1
67671,0
30425,1
159,1
100856,1
115199,1
113658,1
10305,1
149138,1
148899,1
59617,1
82747,1
84457,1
39355,1
132796,1
81789,1
51679,1
8257,1
23959,1
16811,1
124862,1
5670,1
117639,1
104907,1
98741,1
94593,1
52738,1
96059,1
63131,1
51417,1
92254,1
38608,1
124632,1
8190,1
7925,1
44611,1
31282,0
10805,1
54341,1
77925,1
108328,1
13016,1
61690,1
102698,1
15481,1
82754,1
120006,1
109450,1
28605,1
35079,1
125640,1
116299,1
9989,1
110324,1
126108,1
93599,1
81423,1
25686,1
41299,1
22754,1
13827,1
12124,1
40679,1
69832,1
29835,1
125496,1
9583,1
64271,1
40717,1
30258,1
44039,1
61452,1
14596,1
74634,1
128361,1
89557,1
66755,1
54290,1
31758,1
24979,1
109906,1
144639,1
81751,1
38144,1
123938,1
58397,1
74225,1
116173,1
125370,1
95098,1
133376,1
142211,1
96559,1
71480,1
34132,1
48001,1
133802,1
70848,1
131030,1
27669,1
63512,1
139686,1
49049,1
36922,1
20011,1
56588,1
133457,1
120195,1
115022,1
24266,1
9547,1
83740,1
10142,1
126869,1
96399,1
18727,1
33256,1
19187,1
78192,1
48348,1
106377,1
74007,1
139261,1
12649,1
15600,1
117467,1
75181,1
41783,1
8848,1
53918,1
81215,1
105529,1
50222,1
17248,1
133177,1
40688,1
122489,1
45244,1
64425,1
115526,1
96888,1
25042,1
118994,1
112525,1
49474,1
67677,1
123515,1
148496,1
62271,1
83529,1
147447,1
723,1
130658,1
11825,1
46314,1
15299,1
137622,1
14167,1
45599,1
27023,1
72903,1
21444,1
4706,0
12205,1
108646,1
6053,1
68997,1
135843,1
5421,1
111973,1
86697,1
72477,1
53375,1
104286,1
56079,1
39282,1
57914,1
146680,1
58481,1
21147,1
83123,1
113986,1
101130,1
14262,1
112668,1
113537,1
117630,1
54545,1
95634,1
94104,1
148271,1
28408,1
114726,1
124993,1
102598,1
65481,1
16157,1
12435,1
41617,1
137339,1
88503,1
146833,1
17064,1
146094,1
42443,1
35624,1
63114,1
74926,1
43023,1
33225,1
68969,1
63468,1
110460,1
24520,1
61106,1
43104,1
14697,1
100964,0
51586,1
67275,1
123955,1
61087,1
50106,1
50994,1
124749,1
77864,1
99530,1
125888,0
3758,1
36318,1
54944,1
115618,1
12542,1
49444,1
16050,1
81921,1
17228,1
1274,1
4869,1
10251,1
134145,1
144242,1
140586,1
79344,1
64340,1
56141,1
146110,1
52920,1
98481,1
104022,1
115149,1
42387,1
19494,1
27698,1
80497,1
25588,1
85552,1
107466,1
57001,1
16721,1
118929,1
78267,1
88646,1
101932,1
131767,1
98241,1
42019,1
87740,1
46453,1
90821,1
140846,1
17835,1
80794,1
22081,1
143171,1
31027,1
147956,1
135593,1
45595,1
29451,1
57908,1
2808,1
114792,1
696,1
115816,0
43757,1
13849,1
31230,1
94793,1
122830,1
27677,1
84556,1
145466,1
49787,1
141405,1
37584,1
47942,1
137782,1
63993,1
121650,1
22260,1
111669,0
23319,1
5837,1
30565,1
94254,1
91337,1
80635,1
71131,1
51961,1
102456,1
2474,1
108659,1
114605,1
146714,1
138331,1
140379,1
48992,1
137275,1
107290,1
27232,1
99285,1
9246,1
7265,1
74754,1
34644,1
28063,1
61728,1
47885,1
96057,1
47775,1
6514,1
129562,1
62629,1
74462,1
53605,1
102634,1
44389,1
98672,1
88250,1
134641,1
78212,1
109586,1
19319,1
95659,1
16719,1
147069,1
138445,1
98751,1
137777,1
66501,1
91572,1
61770,1
129797,1
366,1
72596,1
76524,1
97832,1
30211,1
22912,1
78478,1
95992,1
147829,1
85873,1
79160,1
20382,1
142861,1
119388,1
89361,1
15438,1
104819,1
7385,1
114463,1
38447,1
18553,1
116573,1
123663,1
52656,1
82236,1
86361,1
142955,1
73630,1
54402,1
80722,1
54669,1
63180,1
123918,1
41110,1
133636,1
125226,1
18815,1
26175,1
53130,1
134356,1
10923,1
128774,1
53832,1
9321,1
16019,1
122725,1
98867,1
49761,1
67924,1
38510,1
31024,1
47203,1
13728,1
134094,1
88633,1
13427,1
124432,1
139993,1
81968,1
34950,1
147866,1
3976,1
92449,1
97038,1
53390,1
63892,1
43880,1
121563,1
90900,1
4159,1
97747,1
8506,0
45235,1
140087,1
84338,1
8029,1
109776,1
51402,1
78169,1
31330,1
92006,1
140824,1
22440,1
47926,1
104872,1
35389,1
38927,1
137515,1
106546,1
120212,1
132081,1
86469,1
66008,1
59556,1
106414,1
115814,1
96369,1
116447,1
55859,1
104952,1
145211,1
23162,1
86773,1
28218,1
312,1
33004,1
22752,1
114882,1
9297,1
57360,1
127231,1
88191,1
75883,1
112658,1
46503,1
47334,1
135657,1
127190,1
1030,1
141639,1
72893,1
13663,1
87043,1
34989,1
126562,1
113599,1
53624,1
78988,1
139014,1
77443,1
4880,1
133749,1
148795,1
6258,1
46450,1
136839,1
32161,1
56966,1
126876,1
123838,1
92397,1
61754,1
122707,1
102875,1
76766,1
109935,1
36300,1
10678,1
35992,1
126751,1
8888,1
100390,1
72684,1
23877,1
5304,1
61074,1
33971,1
136943,1
90394,1
94805,1
41774,1
130030,1
52561,1
127439,1
110509,1
47594,1
12571,1
73647,1
11696,1
81069,1
104371,1
92307,1
135995,1
97134,1
144181,1
98532,1
27344,1
128797,1
132029,1
29747,1
128693,1
37902,1
27925,1
114775,1
146076,1
20322,1
113617,1
139230,1
59786,1
35021,1
69440,1
905,1
76794,1
16926,1
134964,1
80495,1
73318,1
130440,1
16835,1
89345,1
63066,1
122688,1
83631,1
53086,1
5320,1
91929,1
27551,1
130183,1
137455,1
74847,1
73528,1
91386,1
20423,1
30357,1
8139,1
82209,1
34143,1
138518,0
114080,1
116600,1
76433,1
134271,1
92947,1
125937,1
18439,1
70317,1
40396,1
7240,1
7267,1
108428,1
137660,1
146345,1
55314,1
58059,1
69117,1
136335,1
50957,1
81727,1
54010,1
134786,1
127146,1
125258,1
147209,1
88578,1
77291,1
56332,1
4118,1
24159,1
140894,1
89363,1
126779,1
73918,1
24051,1
59580,1
143586,1
30732,1
58509,1
36759,1
99469,1
137281,1
109028,1
119831,1
117364,1
80620,1
120604,1
147051,1
52714,1
132604,1
76833,1
63244,1
115807,1
20474,1
9293,1
32490,1
30245,1
87829,1
68998,1
54207,1
12651,1
6051,1
117523,1
85871,1
59207,1
84665,1
12738,1
42333,1
108614,1
95919,1
93958,1
103124,1
148395,1
148823,1
121661,1
105879,1
61850,0
81301,1
131285,1
21127,1
143723,1
54372,1
57671,1
145337,1
109143,1
105186,1
17227,1
3140,1
5630,1
74962,1
137032,1
54754,1
34053,1
49232,1
106217,1
57141,1
17245,1
88467,1
113080,1
122015,1
90998,1
1704,1
119527,1
114101,1
21953,1
62300,1
50854,1
7774,1
88479,1
6189,1
66929,1
25231,1
122065,1
14547,1
73606,1
44594,1
53261,1
99296,1
145758,1
71948,1
121880,1
126130,1
97778,1
110227,1
75769,1
63893,1
45145,1
25289,1
99648,1
29366,1
138471,1
102138,1
107117,1
20303,1
26893,1
128349,1
138801,1
137799,1
142050,1
28741,1
147017,1
40762,1
84155,1
114213,1
83671,1
128958,1
102483,1
90561,1
1173,1
92922,1
81924,1
34507,1
24848,1
87933,1
98304,1
56943,1
110637,1
62149,1
29239,1
53437,1
103563,1
21995,1
96492,1
62064,1
72230,1
36514,1
141393,1
120500,1
46624,1
13153,1
37954,1
101856,1
114003,1
19975,1
51121,1
50672,1
46143,1
52091,1
14664,1
50640,1
49925,1
34658,1
108840,1
26808,1
86633,1
112040,1
80750,1
83509,1
113056,1
108441,1
137911,1
21058,1
146293,1
20878,1
32227,1
35294,1
85001,1
118252,1
136507,1
20633,1
10707,1
133199,1
123642,1
77941,1
22247,1
21144,1
93240,1
110553,1
111594,1
10641,1
60986,1
105294,1
73912,1
27620,1
98009,1
142403,1
76012,1
138626,1
40879,1
63657,1
92461,1
26173,1
104862,1
2810,1
13753,1
42430,1
68846,1
84800,1
25634,1
72939,0
118287,1
53246,1
146719,1
22069,1
118620,1
76899,1
90127,1
86335,1
12337,1
17065,1
8008,1
50898,1
67992,1
136068,1
102751,1
37553,1
132482,1
98174,1
103577,1
100437,1
125904,1
39899,1
103028,1
41381,1
28382,1
51600,1
993,1
143420,1
2120,1
24260,1
121463,1
144787,1
350,1
90366,1
81657,1
148301,1
146659,1
106389,1
119013,1
111124,1
70595,1
48137,1
12229,1
125729,1
9240,1
2708,1
30553,1
122104,1
99487,1
57087,1
133075,1
145375,1
23231,1
122677,1
33397,1
34549,1
131972,1
14710,1
94418,1
49603,1
24445,1
113114,1
25118,1
67446,1
244,1
9748,1
134731,1
36959,1
143308,1
57374,1
76693,1
28822,1
105196,1
20724,1
118315,1
139675,1
108976,1
133414,1
44156,1
84605,1
105205,1
924,1
80980,1
101185,1
126893,1
135519,1
14258,1
65007,1
61470,1
116237,1
5596,1
106471,1
100946,1
16385,1
122245,1
35135,1
42258,1
71053,1
2305,1
68966,1
113122,1
120574,1
123944,1
83608,1
74522,1
141357,1
7633,1
46039,1
66852,1
9848,1
36481,1
132242,1
47670,1
43316,1
69235,1
51082,1
21554,1
41022,1
100992,1
60677,1
110745,1
79851,1
11716,1
125313,1
112553,1
99040,1
102894,1
145739,1
149229,1
99159,1
108684,1
39324,1
76271,1
64787,1
138904,1
42050,1
100433,1
35139,1
37161,1
63344,1
49738,1
139866,1
2901,1
26392,1
144697,1
47957,1
66380,1
10888,1
107342,1
135425,1
86970,1
19389,1
103172,1
8221,1
4595,1
133727,1
116371,1
24077,1
73983,1
51456,1
145441,1
105400,1
30272,1
80652,1
31210,1
17718,1
107536,1
83523,1
45736,1
10551,1
140291,1
15660,1
14105,1
54139,1
51738,1
46995,1
117286,1
7555,1
71444,1
76029,1
58545,1
3874,1
10817,1
96925,1
87420,1
132888,1
32427,1
128778,1
148299,1
112187,1
46059,1
17641,1
11808,1
2560,1
104666,1
99761,1
94447,1
139791,1
67665,1
18822,1
87863,1
99111,1
117633,1
45513,1
49245,1
33106,1
52005,1
100203,1
104459,1
68525,1
112959,1
49653,1
87614,1
86670,1
143630,1
139118,1
115652,1
68281,1
120289,1
131213,1
75528,1
104051,1
57487,1
93283,1
141971,1
57557,1
51316,1
106566,1
56106,1
96217,1
95023,1
118858,1
37684,1
118227,1
13758,1
47178,1
140534,1
102424,1
55399,1
107628,1
77915,1
90133,1
148610,1
134136,1
115953,1
109308,1
146171,1
40613,1
22642,1
103047,1
3913,1
59382,1
15519,1
118136,1
10798,1
21175,1
77368,1
38732,1
90051,1
27777,1
97243,1
139397,1
125241,1
3835,1
96305,1
75233,1
22371,1
106717,1
60667,1
109714,1
141755,1
84149,1
46103,1
103623,1
95701,1
41893,1
20362,1
64263,1
124478,1
114278,1
6245,1
44028,1
109337,1
107723,1
19294,1
77493,1
49723,1
7809,1
40608,1
56620,1
55034,1
89948,1
124883,1
127719,1
5104,1
10945,1
74604,1
34897,1
64316,1
99926,1
72848,1
81079,1
67151,1
131816,1
49952,1
83867,1
77068,1
73249,1
132375,1
97094,1
96096,1
52609,1
95382,1
132508,1
20657,1
114610,1
40131,1
128700,1
21540,1
112284,1
55604,1
4893,1
65697,1
121409,1
108125,1
22199,1
117927,1
108897,1
111741,1
141529,1
30158,1
78424,1
89114,1
102463,1
117374,1
77895,1
80816,1
22486,1
70109,1
115601,1
11611,1
9427,1
49851,1
47013,1
32515,1
17657,1
105748,1
26489,1
40050,1
9763,1
52332,1
44364,1
33721,1
77874,1
80076,1
143411,1
40558,1
58530,1
114250,1
75134,1
142483,1
51758,1
98112,1
47457,1
44209,1
16198,1
57233,1
131359,1
141205,1
118576,1
48883,1
71760,1
79356,1
7512,1
126735,1
67580,1
140139,1
35413,1
70789,1
149320,1
26700,1
127981,1
17340,1
96548,1
36452,1
41399,1
147734,1
44510,1
122123,1
1454,1
62649,1
129340,1
13275,1
111992,1
119107,1
67699,1
51622,1
3041,1
16105,1
49691,1
107037,1
83217,1
37113,1
24139,1
47092,1
92849,1
119293,1
123140,1
106384,1
125600,1
62313,1
47791,1
7420,1
80376,1
123357,1
195,1
462,1
117619,1
90030,1
133386,0
87378,1
59456,1
97829,1
56631,1
34642,1
145373,1
56796,1
79812,1
75094,1
39302,1
44247,1
144142,1
49453,1
4444,1
118411,1
10065,1
110418,1
92042,1
73263,1
59853,1
132016,1
46891,1
54938,1
31081,1
22076,1
101601,1
19957,1
108710,1
141448,1
141030,1
3877,1
78684,1
88967,1
4325,1
26438,1
46371,1
105726,1
113222,1
102779,1
94806,1
56902,1
8669,1
107577,1
5485,1
130463,1
62247,1
9857,1
89808,1
99806,1
112561,1
119635,1
96580,1
56462,1
126921,1
16471,1
114430,1
28054,1
43818,1
27600,1
50561,1
15062,1
36145,1
31693,1
15089,1
68131,1
5531,1
4020,1
119523,1
142806,1
92758,1
42015,1
9777,1
21088,1
63168,1
11238,1
149601,1
100928,1
147835,1
69526,1
103007,1
25599,1
47145,1
28692,1
142086,1
86299,1
82687,1
26649,1
9079,1
91826,1
33228,1
74837,1
18782,1
51595,1
135400,1
39267,1
29270,1
130018,1
21901,1
15803,1
97050,1
49801,1
114857,1
111033,1
4726,1
146193,1
117367,1
99237,1
67937,1
76480,1
86242,1
148415,1
22812,1
7050,1
40778,1
97908,1
14238,1
1434,1
126663,1
16672,1
121500,1
107667,1
102900,1
4254,1
15499,1
148675,1
104518,1
83899,1
66109,1
117910,1
125270,1
135907,1
89727,1
69116,1
125662,1
15386,1
79295,1
33356,1
7883,1
24064,1
48271,1
63815,1
130368,1
102737,1
22446,1
42551,1
130219,1
77947,1
52897,1
8633,1
44222,1
79180,1
133746,1
104142,1
98331,1
86363,1
17277,1
67047,1
77033,1
128917,1
81345,1
99501,1
118460,1
18868,1
47796,1
63435,1
125474,1
107205,1
20784,1
33187,1
96170,1
54350,1
115230,1
133534,1
147417,1
111289,1
127770,1
36130,1
20580,1
42406,1
53129,1
39188,1
45909,1
106485,1
113574,1
114549,1
26953,1
128912,1
146835,1
74750,1
10119,1
103766,1
6277,1
129350,1
15668,1
15492,1
82427,1
106879,1
122292,1
72356,1
43436,1
26172,1
66708,1
47424,1
119305,1
81450,1
48245,1
107092,1
115960,1
65267,1
78392,1
125073,1
80288,1
10407,1
60233,1
18640,1
9679,1
51634,1
108303,1
4702,1
71700,1
33669,1
94376,1
14598,1
100893,1
57036,1
76545,1
78894,1
27868,1
30465,1
132237,1
16453,1
143303,1
99056,1
28924,1
136703,1
78199,1
64520,1
70937,1
86525,1
80610,1
83416,1
38346,1
147121,1
108752,1
84380,1
96819,1
146553,1
88184,1
88599,1
18075,1
119883,1
145913,1
113000,1
128136,1
139704,1
61935,1
128663,1
129244,1
24741,1
57981,1
113664,1
66329,1
45350,1
42042,1
20817,1
77318,1
91021,1
147148,1
29205,1
17944,1
73296,1
120294,1
67766,1
117766,1
33007,1
36564,1
50843,1
40311,1
121560,1
102738,1
109249,1
16218,1
144045,1
86750,1
95948,1
101683,1
97179,1
144774,1
51044,1
22678,1
107298,1
142664,1
98171,1
108209,1
211,1
148764,1
39954,1
19181,1
128645,1
149460,1
83074,1
31576,1
21683,1
100237,1
100043,1
55617,1
109029,1
7060,1
51978,1
141164,1
113164,1
8817,1
119258,1
114128,1
120230,1
31075,1
130646,1
138681,1
8138,1
66105,1
149922,1
79765,1
83020,1
24196,1
107393,1
84109,1
117753,1
51661,1
108245,1
70446,1
102525,0
53569,1
80919,1
78791,1
89978,1
928,1
145234,1
142688,1
22986,1
84111,1
141015,1
132085,1
21780,1
42085,1
44654,1
3479,1
103425,1
46205,1
63632,1
72687,1
94490,1
914,1
86371,1
62547,1
87948,1
72047,1
36112,1
13308,1
50427,1
55252,1
116104,1
5002,1
88905,1
22386,1
48207,1
5124,1
64727,1
57203,0
37099,1
8940,1
26528,1
72593,1
35552,1
15206,1
220,1
109103,1
37824,1
112434,1
43120,1
60819,1
78101,1
85580,1
143869,1
74376,1
124445,1
102141,1
13328,1
104821,1
15430,1
105625,1
6285,1
61753,1
21132,1
81226,1
129848,1
147662,1
80775,1
96431,1
84895,1
35215,1
83188,1
85483,1
132471,1
107725,1
51024,1
70336,1
72507,1
5598,1
123852,1
92087,1
88091,1
31536,1
8417,1
115716,1
94920,1
146460,1
92232,1
147574,1
115216,1
139955,1
120292,1
104881,1
33717,1
23519,1
34647,1
145544,1
101244,1
76890,1
111959,1
127010,1
118364,1
121113,1
58859,1
48047,1
82431,1
58434,1
24804,1
51503,1
69010,1
109648,1
78805,1
49679,1
21434,1
46288,1
139109,1
16122,1
3441,1
11187,1
112885,1
108854,1
145197,1
43247,1
113090,1
63223,1
98383,1
97802,1
116060,1
85925,1
13204,1
106086,1
60728,1
41718,1
105968,1
119165,1
61751,1
66760,1
85154,1
14051,1
140058,1
34525,1
36404,1
52929,1
138114,1
34434,1
84802,1
32665,1
15741,1
15510,1
97878,1
50936,1
61268,1
128037,1
89247,1
75362,1
71708,1
79608,1
72382,1
100756,1
67110,1
8922,1
49205,1
10467,1
49048,1
18036,1
109539,1
12893,1
90717,1
12428,1
5064,1
3160,1
93020,1
100288,1
74488,1
133948,1
86566,1
128274,1
102997,1
58683,1
116092,1
87987,1
121598,1
117093,1
14753,1
99114,1
87832,1
127468,1
130429,1
33553,1
137061,0
32352,1
83401,1
124494,1
27558,1
111976,1
98130,1
75191,1
119971,1
95025,1
14190,1
44952,1
80823,1
49030,1
147860,1
106466,1
17859,1
5226,1
28383,1
134590,1
129619,1
108255,1
106899,1
39254,1
36118,1
65444,1
33443,1
37966,1
120758,1
86206,1
147967,1
7174,1
87689,1
144492,1
129526,1
70353,1
137857,1
145821,1
106808,1
60774,1
48812,1
37018,1
22863,1
74264,1
40681,1
27539,1
78634,1
50729,1
113626,1
94208,1
101005,1
138609,1
14907,1
129151,1
55702,1
27699,1
100330,1
36029,1
60241,1
145,1
98795,1
33720,1
123789,1
147050,1
32976,1
8810,1
137330,1
128665,1
92818,1
16787,1
60054,1
91131,1
44619,1
975,1
148466,1
133677,1
109631,1
68780,1
95022,1
86244,1
133892,1
134321,1
9578,1
12790,1
148587,1
74042,1
7584,1
97056,1
22305,1
40406,1
146480,1
123828,1
89742,1
135682,1
121657,1
136091,1
4246,1
67655,1
123279,1
7599,1
29616,1
101644,1
71325,1
69154,1
34379,1
141369,1
33944,1
41719,1
106295,1
55209,1
71133,1
3128,1
88930,1
80618,1
79945,1
69942,1
129043,1
132205,1
148730,1
25842,1
144955,1
137204,1
116624,1
76360,1
118031,1
46440,1
23661,1
143185,1
60540,1
87204,1
24969,1
106605,1
128078,1
124378,1
60082,1
94730,1
31818,1
127930,1
24359,1
135514,1
87521,1
124526,1
18848,1
113869,1
87406,1
39151,1
42948,1
35743,1
70967,1
96029,1
67476,1
39471,1
19397,1
50161,1
50070,1
96733,1
36412,1
45094,1
66754,1
60811,1
120660,1
77160,1
127768,1
111353,1
91260,1
104462,1
111724,1
86915,1
144338,1
64421,1
1007,1
142377,1
55977,1
13619,1
97702,1
30604,1
111427,1
57407,1
134723,1
44678,1
